Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
19161,5615,1248,1276,Standard Class,AG-10390,United States,Mcallen,Texas,78501,Central,FUR-FU-10002703,Furni,Furnishings,"Tenex Traditional Chairmats for Hard Floors, Average Lip, 36"" x 48""",247.1276,13,0.15,119.4276
19162,11854,798,830,First Class,BP-11290,United States,Aurora,Illinois,60505,Central,FUR-FU-10004864,Furni,Furnishings,"Howard Miller 14-1/2"" Diameter Chrome Round Wall Clock",134.3326,14,0.3,9.1811
19163,2597,1006,1022,Same Day,DE-13255,United States,Florence,Alabama,35630,South,TEC-PH-10000455,technologies,Phones,GE 30522EE2,969.1956,14,0.15,155.6073
19164,8807,617,633,Second Class,JK-15205,United States,Redwood City,California,94061,West,OFF-BI-10002813,OfficeSupply,Binders,Avery Reinforcements for Hole-Punch Pages,925.6999,12,0.45,-72.9696
19165,6072,957,985,Second Class,BN-11515,United States,Chapel Hill,North Carolina,27514,South,FUR-FU-10001935,Furni,Furnishings,3M Hangers With Command Adhesive,1719.1526,11,0.45,406.86
19166,540,966,982,Second Class,BO-11425,United States,Goldsboro,North Carolina,27534,,OFF-BI-10002867,OfficeSupply,Binders,GBC Recycled Regency Composition Covers,0.01,10,0.32,0.004
19167,3538,1038,1050,Second Class,KH-16630,United States,Farmington,New Mexico,87401,West,OFF-SU-10003567,OfficeSupply,Supplies,Stiletto Hand Letter Openers,0.01,1,0.7,-0.0032
19168,6749,197,221,First Class,CA-11965,United States,Camarillo,California,93010,West,OFF-AR-10000657,OfficeSupply,Art,"Binney & Smith inkTank Desk Highlighter, Chisel Tip, Yellow, 12/Box",208.1932,7,0.3,-25.724
19169,8776,357,381,Same Day,ES-14020,United States,Bristol,Connecticut,6010,East,OFF-PA-10001295,OfficeSupply,Paper,Computer Printout Paper with Letter-Trim Perforations,847.6607,4,0.2,90.6612
19170,5722,548,552,Same Day,DW-13480,United States,West Allis,Wisconsin,53214,Central,OFF-BI-10004826,OfficeSupply,Binders,JM Magazine Binder,1049.446,3,0.7,-231.8344
19171,6677,639,667,Second Class,HK-14890,United States,Scottsdale,Arizona,85254,--,OFF-AR-10000390,OfficeSupply,Art,Newell Chalk Holder,0.01,4,0.1,-0.00
19172,7862,320,324,Same Day,RA-19915,United States,Waterloo,Iowa,50701,Central,OFF-BI-10002854,OfficeSupply,Binders,"Performers Binder/Pad Holder, Black",0.01,9,0.15,-0.0013
19173,11724,477,497,First Class,BM-11575,United States,Lakeville,Minnesota,55044,Central,OFF-BI-10002194,OfficeSupply,Binders,Cardinal Hold-It CD Pocket,0.0,6,0.8,0.0
19174,6506,367,395,Same Day,PW-19240,United States,Durham,North Carolina,27707,South,OFF-FA-10000490,OfficeSupply,Fasteners,"OIC Binder Clips, Mini, 1/4"" Capacity, Black",1242.5143,6,0.4,50.89
19175,4553,1111,1119,First Class,FP-14320,United States,Peoria,Arizona,85345,West,OFF-FA-10001883,OfficeSupply,Fasteners,"Alliance Super-Size Bands, Assorted Sizes",0.01,9,0.0,0.0008
19176,5956,331,359,Second Class,CM-12190,United States,Holland,Michigan,49423,Central,FUR-FU-10004018,Furni,Furnishings,Tensor Computer Mounted Lamp,0.01,4,0.7,-0.0002
19177,6423,162,190,Second Class,AS-10090,United States,Bullhead City,Arizona,86442,West,TEC-PH-10002200,technologies,Phones,Samsung Galaxy Note 2,141.4046,7,0.45,-1.77
19178,10568,778,810,First Class,TS-21340,United States,Waukesha,Wisconsin,53186,Central,OFF-LA-10000452,OfficeSupply,Labels,Avery 488,725.1523,2,0.7,-274.5731
19179,1330,474,498,Same Day,PL-18925,United States,Jefferson City,Missouri,65109,Central,FUR-CH-10004540,Furni,Chairs,Global Chrome Stack Chair,0.01,12,0.5,-0.0013
19180,3679,243,275,First Class,SW-20245,United States,Arvada,Colorado,80004,West,TEC-AC-10004420,technologies,Accessories,Cherry 142-key Programmable Keyboard,703.1303,10,0.4,248.8471
19181,7068,1027,1059,First Class,AS-10240,United States,Peoria,Illinois,61604,--,TEC-AC-10002842,technologies,Accessories,WD My Passport Ultra 2TB Portable External Hard Drive,208.7563,7,,
19182,1706,236,240,Standard Class,CD-11920,United States,Aurora,Illinois,60505,Central,TEC-PH-10001305,Tech,Phones,Panasonic KX TS208W Corded phone,0.01,13,0.3,0.00
19184,10587,1144,1168,Same Day,LD-17005,United States,Greeley,Colorado,80634,West,TEC-PH-10002584,Tech,Phones,Samsung Galaxy S4,0.01,14,0.32,0.0014
19185,2923,1368,1376,Standard Class,LW-17215,United States,Murfreesboro,Tennessee,37130,South,OFF-LA-10001175,OfficeSupply,Labels,Avery 514,748.152,4,0.32,254.2958
19186,8034,636,668,First Class,CB-12415,United States,New Rochelle,New York,10801,East,TEC-AC-10000290,Tech,Accessories,Sabrent 4-Port USB 2.0 Hub,0.01,1,0.15,0.0012
19187,6593,1225,1249,Same Day,CM-12190,United States,Moreno Valley,California,92553,West,OFF-ST-10003123,OfficeSupply,Storage,Fellowes Bases and Tops For Staxonsteel/High-Stak Systems,125.3267,13,0.3,19.4214
19188,4350,1064,1076,Standard Class,NG-18355,United States,Midland,Michigan,48640,,TEC-PH-10002310,technologies,Phones,Panasonic KX T7731-B Digital phone,417.9585,12,0.2,-25.4472
19189,3143,276,280,Same Day,SC-20770,United States,Akron,Ohio,44312,East,OFF-AP-10004859,OfficeSupply,Appliances,Acco 6 Outlet Guardian Premium Surge Suppressor,83.9603,12,0.0,26.8696
19190,11456,1036,1064,Second Class,HA-14920,United States,Gulfport,Mississippi,39503,South,OFF-AR-10003373,OfficeSupply,Art,"Boston School Pro Electric Pencil Sharpener, 1670",0.01,9,0.8,-0.005
19191,5137,308,324,Same Day,CK-12595,United States,Harlingen,Texas,78550,Central,OFF-BI-10001597,OfficeSupply,Binders,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",0.01,9,0.15,0.0018
19192,3246,820,832,Same Day,FH-14350,United States,Dearborn,Michigan,48126,Central,OFF-ST-10000934,OfficeSupply,Storage,"Contico 72""H Heavy-Duty Storage System",0.01,2,0.3,0.0006
19193,3037,628,640,Same Day,BD-11560,United States,Loveland,Colorado,80538,West,TEC-AC-10000521,Tech,Accessories,"Verbatim Slim CD and DVD Storage Cases, 50/Pack",176.5759,13,0.15,28.8793
19194,9002,446,450,Second Class,GM-14695,United States,Troy,New York,12180,East,OFF-ST-10003716,OfficeSupply,Storage,Tennsco Double-Tier Lockers,1552.2295,10,0.2,-14.05
19195,11642,767,779,Second Class,BW-11200,United States,Burbank,California,91505,,OFF-PA-10002659,OfficeSupply,Paper,Avoid Verbal Orders Carbonless Minifold Book,795.7622,1,0.45,-413.8629
19196,11748,193,217,Standard Class,DV-13045,United States,Franklin,Wisconsin,53132,Central,OFF-PA-10001826,OfficeSupply,Paper,Xerox 207,0.01,1,0.3,-0.0002
19197,10187,948,972,Second Class,DK-13150,United States,Albuquerque,New Mexico,87105,West,OFF-EN-10001990,OfficeSupply,Envelopes,Staple envelope,295.3943,14,0.45,-75.3499
19198,3284,836,864,Second Class,DD-13570,United States,Wichita,Kansas,67212,Central,FUR-FU-10001591,Furni,Furnishings,Advantus Panel Wall Certificate Holder - 8.5x11,1452.1677,2,0.32,205.4559
19199,10855,12,13,Standard Class,GH-14485,United States,Owensboro,Kentucky,42301,South,FUR-TA-10003954,Furni,Tables,Hon 94000 Series Round Tables,184.9434,14,0.6,-16.5114
19200,2678,1039,1043,Same Day,NR-18550,United States,Apopka,Florida,32712,South,OFF-AP-10004233,OfficeSupply,Appliances,Honeywell Enviracaire Portable Air Cleaner for up to 8 x 10 Room,0.01,10,0.6,-0.0026
19201,3026,1286,1318,First Class,KB-16240,United States,Lake Charles,Louisiana,70601,South,OFF-AP-10004036,OfficeSupply,Appliances,Bionaire 99.97% HEPA Air Cleaner,0.01,10,0.2,-0.001
19202,1388,631,643,Second Class,MG-17875,United States,Freeport,New York,11520,East,TEC-PH-10002085,Tech,Phones,Clarity 53712,38.5686,3,0.1,-2.164
19203,9443,1334,1342,Standard Class,GM-14440,United States,Revere,Massachusetts,2151,East,FUR-FU-10000193,Furni,Furnishings,Tenex Chairmats For Use with Hard Floors,283.6167,2,0.1,-78.0299
19204,8165,429,445,Standard Class,CS-11860,United States,San Francisco,California,94110,West,TEC-AC-10002473,Tech,Accessories,Maxell 4.7GB DVD-R,500.2934,8,0.4,110.4028
19205,725,443,471,Second Class,RD-19660,United States,Tucson,Arizona,85705,West,FUR-TA-10003715,Furni,Tables,Hon 2111 Invitation Series Corner Table,0.01,7,0.8,-0.0027
19206,6842,1262,1282,Same Day,JD-16150,United States,Irving,Texas,75061,Central,FUR-BO-10004218,Furni,Bookcases,"Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order",228.9507,4,0.5,7.1347
19207,6145,550,570,Second Class,AH-10690,United States,San Jose,California,95123,West,OFF-ST-10002301,OfficeSupply,Storage,Tennsco Commercial Shelving,205.7198,13,0.2,19.1282
19208,6403,174,186,Same Day,RB-19705,United States,Camarillo,California,93010,West,OFF-BI-10001107,OfficeSupply,Binders,"GBC White Gloss Covers, Plain Front",313.1124,1,0.5,-86.9757
19209,10880,311,343,First Class,EM-14065,United States,Helena,Montana,59601,West,OFF-BI-10000145,OfficeSupply,Binders,Zipper Ring Binder Pockets,525.8792,5,0.8,-268.7003
19210,8565,1392,1396,Standard Class,CJ-12010,United States,Pearland,Texas,77581,Central,OFF-FA-10001332,OfficeSupply,Fasteners,"Acco Banker's Clasps, 5 3/4""-Long",0.01,4,0.3,-0.0011
19211,5109,834,846,Same Day,EH-13945,United States,Holland,Michigan,49423,Central,TEC-PH-10000560,Tech,Phones,Samsung Galaxy S III - 16GB - pebble blue (T-Mobile),0.01,2,0.32,-0.0031
19213,765,1450,15,Second Class,BV-11245,United States,Orlando,Florida,32839,South,OFF-AR-10001446,OfficeSupply,Art,Newell 309,0.01,7,,0.0
19214,7080,628,640,Second Class,JD-16060,United States,Arvada,Colorado,80004,West,OFF-ST-10002406,OfficeSupply,Storage,Pizazz Global Quick File,130.4229,1,0.5,-25.5971
19215,3098,1394,1422,First Class,AW-10930,United States,Arlington,Texas,76017,Central,OFF-PA-10000223,OfficeSupply,Paper,Xerox 2000,965.9667,2,0.15,88.1428
19216,7132,1073,1089,Second Class,IG-15085,United States,Indianapolis,Indiana,46203,Central,FUR-FU-10002111,Furni,Furnishings,"Master Caster Door Stop, Large Brown",0.01,14,0.32,
19217,7400,409,437,First Class,SC-20845,United States,Elyria,Ohio,44035,--,OFF-PA-10004082,OfficeSupply,Paper,"Adams Telephone Message Book w/Frequently-Called Numbers Space, 400 Messages per Book",0.01,8,0.7,-0.0058
19218,9293,1049,1061,Second Class,SV-20935,United States,York,Pennsylvania,17403,East,OFF-BI-10003684,OfficeSupply,Binders,Wilson Jones Legal Size Ring Binders,480.7155,10,0.4,-100.4181
19219,8328,1311,1343,Second Class,MC-18130,United States,New York City,New York,10009,East,FUR-CH-10004675,Furni,Chairs,"Lifetime Advantage Folding Chairs, 4/Carton",830.7934,11,0.45,239.7066
19220,4863,190,202,Standard Class,EH-14185,United States,Lancaster,Pennsylvania,17602,East,FUR-CH-10002126,Furni,Chairs,Hon Deluxe Fabric Upholstered Stacking Chairs,340.1282,3,0.6,-94.2323
19221,5386,401,421,Standard Class,BO-11350,United States,Cranston,Rhode Island,2920,East,OFF-AR-10000658,OfficeSupply,Art,Newell 324,0.01,5,0.7,-0.0074
19222,8306,366,394,Same Day,BE-11410,United States,Jackson,Tennessee,38301,South,OFF-PA-10001752,OfficeSupply,Paper,Hammermill CopyPlus Copy Paper (20Lb. and 84 Bright),286.5468,7,0.0,50.9278
19223,7602,110,118,Same Day,RW-19540,United States,Aberdeen,South Dakota,57401,Central,OFF-AR-10003631,OfficeSupply,Art,Staples in misc. colors,615.7532,14,0.1,175.481
19224,7814,1444,1448,Standard Class,VT-21700,United States,San Antonio,Texas,78207,,OFF-FA-10000624,OfficeSupply,Fasteners,OIC Binder Clips,0.01,3,0.3,0.001
19225,6912,534,542,First Class,DB-13210,United States,Boca Raton,Florida,33433,South,FUR-FU-10002396,Furni,Furnishings,"DAX Copper Panel Document Frame, 5 x 7 Size",0.01,10,0.2,-0.0003
19226,7319,112,132,First Class,HK-14890,United States,Grand Island,Nebraska,68801,Central,OFF-BI-10002498,OfficeSupply,Binders,Clear Mylar Reinforcing Strips,0.01,1,0.5,-0.0015
19227,10000,239,247,First Class,BO-11425,United States,Jackson,Tennessee,38301,South,FUR-FU-10002364,Furni,Furnishings,"Eldon Expressions Wood Desk Accessories, Oak",47.2985,14,0.15,5.9878
19228,4273,757,769,First Class,AD-10180,United States,Huntsville,Texas,77340,Central,OFF-BI-10003429,OfficeSupply,Binders,"Cardinal HOLDit! Binder Insert Strips,Extra Strips",352.0674,14,0.15,167.5495
19229,378,673,685,First Class,FG-14260,United States,San Luis Obispo,California,93405,West,OFF-PA-10002713,OfficeSupply,Paper,"Adams Phone Message Book, 200 Message Capacity, 8 1/16 x 11",0.01,9,0.15,0.0018
19230,8091,1431,1443,Same Day,TS-21370,United States,Norman,Oklahoma,73071,Central,FUR-FU-10003374,Furni,Furnishings,Electrix Fluorescent Magnifier Lamps & Weighted Base,0.01,5,0.7,-0.0032
19231,11878,1402,1434,First Class,BF-11215,United States,South Bend,Indiana,46614,Central,OFF-ST-10000321,OfficeSupply,Storage,Akro Stacking Bins,0.01,2,0.2,0.0008
19232,1851,783,811,Same Day,TB-21595,United States,Covington,Washington,98042,West,TEC-AC-10001874,technologies,Accessories,Logitech Wireless Anywhere Mouse MX for PC and Mac,0.01,5,0.3,-0.0001
19233,11791,431,443,Second Class,GK-14620,United States,Boca Raton,Florida,33433,South,OFF-PA-10004735,OfficeSupply,Paper,Xerox 1905,0.01,6,0.6,-0.00
19234,771,928,940,Standard Class,LE-16810,United States,Georgetown,Kentucky,40324,South,TEC-MA-10004125,Tech,Machines,Cubify CubeX 3D Printer Triple Head Print,15.7949,6,0.6,-2.9056
19235,7165,221,250,Standard Class,VP-21730,United States,West Palm Beach,Florida,33407,South,OFF-PA-10004530,OfficeSupply,Paper,Personal Creations Ink Jet Cards and Labels,0.01,2,0.2,0.0042
19236,11309,1291,1303,First Class,JL-15175,United States,Grapevine,Texas,76051,Central,FUR-BO-10004015,Furni,Bookcases,"Bush Andora Bookcase, Maple/Graphite Gray Finish",454.4675,4,0.32,-60.4042
19238,4907,1235,1239,Same Day,Co-12640,United States,Rockville,Maryland,20852,East,OFF-PA-10002001,OfficeSupply,Paper,Xerox 1984,105.2548,14,0.15,42.5587
19239,5201,402,430,First Class,GB-14530,United States,Santa Fe,New Mexico,87505,West,FUR-FU-10000747,Furni,Furnishings,Tenex B1-RE Series Chair Mats for Low Pile Carpets,0.01,9,0.32,-0.0023
19240,8240,789,813,Second Class,HA-14905,United States,Columbus,Georgia,31907,South,OFF-BI-10001359,OfficeSupply,Binders,GBC DocuBind TL300 Electric Binding System,0.01,4,0.5,-0.0011
19241,1722,942,958,First Class,HG-14845,United States,Bristol,Tennessee,37620,South,OFF-BI-10001191,OfficeSupply,Binders,Canvas Sectional Post Binders,0.01,4,0.2,0.0005
19242,1049,1087,1107,Same Day,JG-15805,United States,Virginia Beach,Virginia,23464,South,OFF-PA-10004948,OfficeSupply,Paper,Xerox 190,649.4321,6,0.4,-125.84
19243,465,640,668,Same Day,KH-16690,United States,Sacramento,California,95823,West,OFF-AR-10004511,OfficeSupply,Art,"Sanford Colorific Scented Colored Pencils, 12/Pack",0.01,12,0.3,-0.0022
19244,3482,935,963,Second Class,IM-15070,United States,Louisville,Kentucky,40214,South,FUR-FU-10001488,Furni,Furnishings,"Tenex 46"" x 60"" Computer Anti-Static Chairmat, Rectangular Shaped",0.01,6,0.1,0.0036
19245,1298,363,367,First Class,EH-13945,United States,Costa Mesa,California,92627,--,TEC-PH-10004774,technologies,Phones,Gear Head AU3700S Headset,519.9841,10,0.7,-284.9774
19246,6183,302,330,Same Day,EB-13750,United States,Greenville,North Carolina,27834,South,OFF-AP-10002203,OfficeSupply,Appliances,Eureka Disposable Bags for Sanitaire Vibra Groomer I Upright Vac,856.5296,14,0.0,-104.80
19247,4402,1353,1377,First Class,SZ-20035,United States,Philadelphia,Pennsylvania,19143,East,OFF-LA-10001613,OfficeSupply,Labels,Avery File Folder Labels,457.1531,5,0.15,39.4369
19248,3669,677,701,Standard Class,BP-11290,United States,Georgetown,Kentucky,40324,South,OFF-AR-10000122,OfficeSupply,Art,Newell 314,454.3464,14,0.2,3.965
19249,692,1232,1260,Standard Class,PK-19075,United States,Oak Park,Illinois,60302,Central,OFF-EN-10002230,OfficeSupply,Envelopes,Airmail Envelopes,0.01,8,0.6,
19250,9482,115,131,Standard Class,GH-14425,United States,Burlington,Iowa,52601,Central,OFF-BI-10001031,OfficeSupply,Binders,Pressboard Data Binders by Wilson Jones,0.01,11,0.15,-0.0018
19251,10184,88,112,Same Day,PL-18925,United States,Woodland,California,95695,West,OFF-ST-10004963,OfficeSupply,Storage,Eldon Gobal File Keepers,25.9956,7,0.8,-16.3535
19252,1149,565,569,Standard Class,BE-11410,United States,Oakland,California,94601,West,FUR-TA-10001520,Furni,Tables,"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table",148.4888,7,0.5,-35.8768
19253,7867,1105,1113,Same Day,AY-10555,United States,Lakewood,Ohio,44107,East,FUR-TA-10004154,Furni,Tables,"Riverside Furniture Oval Coffee Table, Oval End Table, End Table with Drawer",0.01,11,,0.0049
19254,897,58,90,Same Day,AD-10180,United States,Bangor,Maine,4401,East,OFF-PA-10003072,OfficeSupply,Paper,"Eureka Recycled Copy Paper 8 1/2"" x 11"", Ream",864.9102,4,0.4,-23.5014
19255,4818,996,1024,Standard Class,DO-13435,United States,San Diego,California,92037,West,OFF-BI-10002735,OfficeSupply,Binders,GBC Prestige Therm-A-Bind Covers,1620.7272,4,0.5,7.8034
19256,8782,810,830,Second Class,JL-15505,United States,Citrus Heights,California,95610,,OFF-SU-10004661,OfficeSupply,Supplies,Acme Titanium Bonded Scissors,1671.34,5,0.2,321.9503
19257,2504,896,912,Second Class,NH-18610,United States,Royal Oak,Michigan,48073,Central,FUR-CH-10002780,Furni,Chairs,Office Star - Task Chair with Contemporary Loop Arms,1170.6482,6,0.0,133.9397
19258,3821,1021,1045,Second Class,TH-21115,United States,Leominster,Massachusetts,1453,East,TEC-PH-10001557,Tech,Phones,Pyle PMP37LED,0.01,4,0.15,-0.0009
19259,9806,1022,1050,Second Class,AC-10450,United States,Irving,Texas,75061,Central,FUR-CH-10000015,Furni,Chairs,Hon Multipurpose Stacking Arm Chairs,0.01,7,0.7,-0.0035
19260,11499,117,145,Standard Class,LB-16795,United States,Bedford,Texas,76021,Central,TEC-PH-10000586,Tech,Phones,AT&T SB67148 SynJ,1443.1439,12,0.6,-640.8398
19261,5106,1240,1272,Second Class,AM-10705,United States,Bakersfield,California,93309,West,OFF-AP-10000804,OfficeSupply,Appliances,Hoover Portapower Portable Vacuum,602.2138,13,0.3,81.0724
19262,10978,173,185,First Class,NG-18355,United States,Edmond,Oklahoma,73034,Central,TEC-AC-10001553,Tech,Accessories,"Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 15/Pack",627.1456,6,0.2,212.97
19263,9361,1361,1393,Second Class,CM-12715,United States,Monroe,North Carolina,28110,South,TEC-PH-10001448,Tech,Phones,Anker Astro 15000mAh USB Portable Charger,108.3266,14,0.3,0.7344
19264,4045,959,979,Same Day,DB-13060,United States,Harrisonburg,Virginia,22801,South,OFF-AP-10001242,OfficeSupply,Appliances,APC 7 Outlet Network SurgeArrest Surge Protector,0.01,2,0.1,0.0017
19266,2563,549,561,Same Day,BP-11095,United States,Harlingen,Texas,78550,Central,OFF-PA-10001125,OfficeSupply,Paper,Xerox 1988,691.5673,2,0.45,-42.1462
19267,473,382,410,Same Day,TB-21280,United States,Seattle,Washington,98103,West,TEC-PH-10002170,technologies,Phones,ClearSounds CSC500 Amplified Spirit Phone Corded phone,298.3195,8,,-27.0359
19268,3807,368,384,Same Day,PF-19120,United States,Miami,Florida,33180,South,FUR-TA-10003473,Furni,Tables,Bretford Rectangular Conference Table Tops,0.01,11,0.6,0.0006
19269,5561,1096,1128,Standard Class,AA-10315,United States,Grand Prairie,Texas,75051,Central,OFF-BI-10003650,OfficeSupply,Binders,GBC DocuBind 300 Electric Binding Machine,0.01,3,0.5,-0.0039
19270,6725,742,770,Standard Class,DL-13495,United States,Redding,California,96003,West,OFF-AR-10004930,OfficeSupply,Art,Turquoise Lead Holder with Pocket Clip,0.01,6,0.3,-0.0017
19271,203,1098,1106,First Class,JE-15745,United States,Fargo,North Dakota,58103,Central,OFF-AR-10001177,OfficeSupply,Art,Newell 349,0.01,7,0.32,-0.0012
19272,5879,984,1004,Standard Class,JO-15280,United States,Draper,Utah,84020,West,TEC-MA-10001031,technologies,Machines,Socket Bluetooth Cordless Hand Scanner (CHS),1318.5084,8,0.32,22.3825
